sweep,message_lam_delta_max_abs,belief_lam_delta_max_abs,message_lam_norm,belief_lam_norm
4391,0.000244140625,0.00024414219660684466,173205084.82497305,173205134.3040311
4392,0.00048828125,0.0004882816574536264,173205084.82497305,173205134.3040311
4393,0.0004993201000615954,0.0004993291804566979,173205084.82497305,173205134.3040311
4394,0.000244140625,0.0002441423130221665,173205084.82497305,173205134.30403113
4395,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4396,0.000244140625,0.000244143302552402,173205084.82497305,173205134.30403113
4397,0.000244140625,0.00024414306972175837,173205084.82497305,173205134.3040311
4398,0.0002823610557243228,0.00028236897196620703,173205084.82497305,173205134.30403113
4399,0.0002823610557243228,0.00028237688820809126,173205084.82497305,173205134.30403113
4400,0.0002823610557243228,0.0002824492985382676,173205084.82497305,173205134.30403113
4401,0.0002169557847082615,0.0002169834915548563,173205084.82497305,173205134.30403113
4402,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.3040311
4403,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.30403113
4404,0.000732421875,0.0007324219332076609,173205084.82497305,173205134.3040311
4405,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
4406,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
4407,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
4408,0.00048828125,0.0004882821813225746,173205084.82497305,173205134.3040311
4409,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
4410,0.000732421875,0.00073242123471573,173205084.82497305,173205134.30403113
4411,0.0007162758847698569,0.0007162637775763869,173205084.82497305,173205134.30403113
4412,0.00037233205512166023,0.00037232646718621254,173205084.82497305,173205134.3040311
4413,0.00032843926283021574,0.0003283838940149053,173205084.82497305,173205134.30403113
4414,0.000244140625,0.0002441428368911147,173205084.82497305,173205134.30403113
4415,0.000244140625,0.0002441413816995919,173205084.82497305,173205134.30403113
4416,0.000244140625,0.000244140625,173205084.82497305,173205134.3040311
4417,0.00021781876330351224,0.00021807022039865842,173205084.82497305,173205134.30403113
4418,0.000244140625,0.0002441371907480061,173205084.82497305,173205134.3040311
4419,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.3040311
4420,0.000244140625,0.0002441424294374883,173205084.82497305,173205134.3040311
4421,0.000732421875,0.0007324210600927472,173205084.82497305,173205134.3040311
4422,0.000732421875,0.0007324246689677238,173205084.82497305,173205134.3040311
4423,0.000732421875,0.0007324213511310518,173205084.82497305,173205134.3040311
4424,0.0007162758847698569,0.0007162856636568904,173205084.82497305,173205134.30403113
4425,0.00043391482904553413,0.00043388153426349163,173205084.82497305,173205134.30403113
4426,0.0003284392623754684,0.00032833366138618203,173205084.82497305,173205134.30403113
4427,0.000732421875,0.0007324204198084772,173205084.82497305,173205134.30403113
4428,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
4429,0.00037233205512166023,0.00037241028621792793,173205084.82497305,173205134.3040311
4430,0.00032843926283021574,0.0003283523182346926,173205084.82497305,173205134.30403113
4431,0.000244140625,0.00024414208019152284,173205084.82497305,173205134.3040311
4432,0.00048828125,0.0004882814828306437,173205084.82497305,173205134.30403113
4433,0.0004993201000615954,0.0004993289476260543,173205084.82497305,173205134.3040311
4434,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.30403113
4435,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4436,0.000244140625,0.00024414260406047106,173205084.82497305,173205134.30403113
4437,0.000244140625,0.0002441427204757929,173205084.82497305,173205134.30403113
4438,0.0002823610557243228,0.0002823692047968507,173205084.82497305,173205134.3040311
4439,0.0002823610557243228,0.00028237735386937857,173205084.82497305,173205134.30403113
4440,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
4441,0.0002169557847082615,0.00021698372438549995,173205084.82497305,173205134.30403113
4442,0.000244140625,0.0002441409742459655,173205084.82497305,173205134.3040311
4443,0.000244140625,0.0002441423130221665,173205084.82497305,173205134.30403113
4444,0.000732421875,0.0007324218167923391,173205084.82497305,173205134.3040311
4445,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
4446,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
4447,0.00037233205512166023,0.0003723367117345333,173205084.82497305,173205134.3040311
4448,0.00048828125,0.0004882818320766091,173205084.82497305,173205134.3040311
4449,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.3040311
4450,0.000732421875,0.0007324212929233909,173205084.82497305,173205134.30403113
4451,0.0007162758847698569,0.0007162635447457433,173205084.82497305,173205134.30403113
4452,0.00037233205512166023,0.00037232600152492523,173205084.82497305,173205134.3040311
4453,0.00032843926283021574,0.00032838353848774204,173205084.82497305,173205134.30403113
4454,0.000244140625,0.0002441423712298274,173205084.82497305,173205134.30403113
4455,0.000244140625,0.0002441413816995919,173205084.82497305,173205134.3040311
4456,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.3040311
4457,0.00021781876330351224,0.00021807394568895688,173205084.82497305,173205134.3040311
4458,0.000244140625,0.00024413742357864976,173205084.82497305,173205134.3040311
4459,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.3040311
4460,0.000244140625,0.000244141963776201,173205084.82497305,173205134.30403113
4461,0.000732421875,0.0007324209436774254,173205084.82497305,173205134.30403113
4462,0.000732421875,0.0007324246107600629,173205084.82497305,173205134.30403113
4463,0.000732421875,0.0007324211183004081,173205084.82497305,173205134.30403113
4464,0.0007162758847698569,0.000716285896487534,173205084.82497305,173205134.3040311
4465,0.00043391482904553413,0.00043388153426349163,173205084.82497305,173205134.30403113
4466,0.0003284392623754684,0.0003283334519892378,173205084.82497305,173205134.3040311
4467,0.000732421875,0.0007324200705625117,173205084.82497305,173205134.30403113
4468,0.0007162758847698569,0.0007162884576246142,173205084.82497305,173205134.30403113
4469,0.00037233205512166023,0.00037241028621792793,173205084.82497305,173205134.3040311
4470,0.00032843926283021574,0.00032835247775153675,173205084.82497305,173205134.30403113
4471,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.3040311
4472,0.00048828125,0.0004882814246229827,173205084.82497305,173205134.30403113
4473,0.0004993201000615954,0.0004993289476260543,173205084.82497305,173205134.30403113
4474,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.3040311
4475,0.00037233205512166023,0.00037227245047688484,173205084.82497305,173205134.3040311
4476,0.000244140625,0.00024414301151409745,173205084.82497305,173205134.3040311
4477,0.000244140625,0.0002441431861370802,173205084.82497305,173205134.3040311
4478,0.0002823610557243228,0.00028236897196620703,173205084.82497305,173205134.30403113
4479,0.0002823610557243228,0.0002823771210387349,173205084.82497305,173205134.30403113
4480,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
4481,0.0002169557847082615,0.0002169834915548563,173205084.82497305,173205134.30403113
4482,0.000244140625,0.00024414132349193096,173205084.82497305,173205134.3040311
4483,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.3040311
4484,0.000732421875,0.0007324212929233909,173205084.82497305,173205134.3040311
4485,0.0007162758847698569,0.0007162197725847363,173205084.82497305,173205134.3040311
4486,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
4487,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
4488,0.00048828125,0.0004882820066995919,173205084.82497305,173205134.3040311
4489,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
4490,0.000732421875,0.00073242123471573,173205084.82497305,173205134.3040311
4491,0.0007162758847698569,0.0007162640104070306,173205084.82497305,173205134.30403113
4492,0.00037233205512166023,0.0003723262343555689,173205084.82497305,173205134.3040311
4493,0.00032843926283021574,0.0003283833880232123,173205084.82497305,173205134.30403113
4494,0.000244140625,0.00024414266226813197,173205084.82497305,173205134.30403113
4495,0.000244140625,0.00024414120707660913,173205084.82497305,173205134.30403113
4496,0.000244140625,0.00024414132349193096,173205084.82497305,173205134.30403113
4497,0.00021781876330351224,0.00021807208304380765,173205084.82497305,173205134.30403113
4498,0.000244140625,0.00024413753999397159,173205084.82497305,173205134.3040311
4499,0.000244140625,0.0002441424294374883,173205084.82497305,173205134.3040311
4500,0.000244140625,0.0002441422548145056,173205084.82497305,173205134.30403113
4501,0.000732421875,0.0007324213511310518,173205084.82497305,173205134.30403113
4502,0.000732421875,0.0007324250764213502,173205084.82497305,173205134.30403113
4503,0.000732421875,0.0007324214093387127,173205084.82497305,173205134.30403113
4504,0.0007162758847698569,0.0007162861293181777,173205084.82497305,173205134.30403113
4505,0.00043391482904553413,0.00043388199992477894,173205084.82497305,173205134.3040311
4506,0.0003284392623754684,0.0003283335039014901,173205084.82497305,173205134.30403113
4507,0.000732421875,0.0007324203033931553,173205084.82497305,173205134.30403113
4508,0.0007162758847698569,0.0007162886904552579,173205084.82497305,173205134.30403113
4509,0.00037233205512166023,0.00037241075187921524,173205084.82497305,173205134.3040311
4510,0.0003284392623754684,0.00032835208637038704,173205084.82497305,173205134.30403113
4511,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.3040311
4512,0.00048828125,0.0004882815992459655,173205084.82497305,173205134.30403113
4513,0.0004993201000615954,0.0004993289476260543,173205084.82497305,173205134.30403113
4514,0.000244140625,0.00024414208019152284,173205084.82497305,173205134.3040311
4515,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
4516,0.000244140625,0.00024414336076006293,173205084.82497305,173205134.30403113
4517,0.000244140625,0.0002441428950987756,173205084.82497305,173205134.30403113
4518,0.0002823610557243228,0.0002823692047968507,173205084.82497305,173205134.3040311
4519,0.0002823610557243228,0.0002823771210387349,173205084.82497305,173205134.30403113
4520,0.0002823610557243228,0.0002824492985382676,173205084.82497305,173205134.30403113
4521,0.0002169557847082615,0.00021698372438549995,173205084.82497305,173205134.30403113
4522,0.000244140625,0.0002441413816995919,173205084.82497305,173205134.30403113
4523,0.000244140625,0.00024414266226813197,173205084.82497305,173205134.3040311
4524,0.000732421875,0.0007324218167923391,173205084.82497305,173205134.30403113
4525,0.0007162758847698569,0.000716219306923449,173205084.82497305,173205134.3040311
4526,0.00037233205512166023,0.00037234509363770485,173205084.82497305,173205134.3040311
4527,0.00037233205512166023,0.0003723367117345333,173205084.82497305,173205134.3040311
4528,0.00048828125,0.0004882820649072528,173205084.82497305,173205134.3040311
4529,0.0003439438296481967,0.00034395826514810324,173205084.82497305,173205134.30403113
4530,0.000732421875,0.0007324212929233909,173205084.82497305,173205134.30403113
4531,0.0007162758847698569,0.0007162635447457433,173205084.82497305,173205134.3040311
4532,0.00037233205512166023,0.0003723262343555689,173205084.82497305,173205134.3040311
4533,0.0003284392623754684,0.00032838331216566985,173205084.82497305,173205134.30403113
4534,0.000244140625,0.0002441431861370802,173205084.82497305,173205134.30403113
4535,0.000244140625,0.00024414161453023553,173205084.82497305,173205134.30403113
4536,0.000244140625,0.00024414091603830457,173205084.82497305,173205134.3040311
4537,0.00021781876330351224,0.00021807208304380765,173205084.82497305,173205134.3040311
4538,0.000244140625,0.00024413736537098885,173205084.82497305,173205134.3040311
4539,0.000244140625,0.00024414260406047106,173205084.82497305,173205134.3040311
4540,0.000244140625,0.0002441424294374883,173205084.82497305,173205134.30403113
4541,0.000732421875,0.0007324208272621036,173205084.82497305,173205134.3040311
4542,0.000732421875,0.0007324243197217584,173205084.82497305,173205134.30403113
4543,0.000732421875,0.0007324210600927472,173205084.82497305,173205134.30403113
4544,0.0007162758847698569,0.0007162861293181777,173205084.82497305,173205134.30403113
4545,0.00043391482904553413,0.00043388153426349163,173205084.82497305,173205134.30403113
4546,0.00032843926283021574,0.0003283339071060709,173205084.82497305,173205134.30403113
4547,0.000732421875,0.0007324205944314599,173205084.82497305,173205134.30403113
4548,0.0007162758847698569,0.0007162879919633269,173205084.82497305,173205134.30403113
4549,0.00037233205512166023,0.0003724105190485716,173205084.82497305,173205134.3040311
4550,0.0003284392623754684,0.00032835178545553845,173205084.82497305,173205134.30403113
4551,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.3040311
